timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values0,values1,values2,values3,values4,values5,values6,values7,values8,values9,values10,values11,values12,values13,values14,values15,values16,values17,rc_failsafe,rc_lost,input_source,basestation,flight_number
142497919,142497919,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1519,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
142586035,142586035,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1504,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
142697944,142697944,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1504,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
142789881,142789881,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1445,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
142901924,142901924,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1430,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
142986196,142986196,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1430,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143097920,143097920,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1325,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143209904,143209904,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1338,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143295634,143295634,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1325,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143407533,143407533,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1325,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143499750,143499750,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1278,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143607523,143607523,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1255,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143723516,143723516,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1255,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143803730,143803730,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1185,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143911533,143911533,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1158,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144019478,144019478,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1214,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144127513,144127513,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1234,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144212327,144212327,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1289,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144321127,144321127,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1278,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144429112,144429112,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1301,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144525123,144525123,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1325,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144621421,144621421,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1338,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144729364,144729364,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1301,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144841128,144841128,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1278,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144933112,144933112,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1301,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145045130,145045130,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1325,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145133317,145133317,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1278,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145242658,145242658,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1376,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145346711,145346711,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1363,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145434898,145434898,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1350,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145542730,145542730,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1325,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145654733,145654733,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1313,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145746800,145746800,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1289,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145854912,145854912,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1267,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145966581,145966581,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1255,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146050904,146050904,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1214,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146164595,146164595,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1194,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146248276,146248276,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1204,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146364288,146364288,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1194,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146452777,146452777,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1194,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146568333,146568333,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1175,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146660417,146660417,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1167,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146772330,146772330,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1158,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146868302,146868302,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1149,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146976317,146976317,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1158,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147068298,147068298,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1141,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147185924,147185924,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147278031,147278031,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1175,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147373924,147373924,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1158,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147469988,147469988,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1158,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147582127,147582127,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1141,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147673856,147673856,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1167,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147781910,147781910,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1149,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147894199,147894199,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1141,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147977914,147977914,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1141,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148089893,148089893,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148199530,148199530,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148295498,148295498,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148403747,148403747,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148491673,148491673,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1110,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148603452,148603452,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1103,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148691720,148691720,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148803511,148803511,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148911710,148911710,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149007745,149007745,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1118,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149116591,149116591,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1141,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149204547,149204547,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149308229,149308229,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149424314,149424314,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1141,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149512529,149512529,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149624202,149624202,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149732326,149732326,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149820299,149820299,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
149928335,149928335,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1110,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150036311,150036311,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1118,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150128307,150128307,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150220515,150220515,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150336319,150336319,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150441919,150441919,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150550162,150550162,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150637907,150637907,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1149,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150749855,150749855,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150854011,150854011,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
150937906,150937906,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1118,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151049896,151049896,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151141912,151141912,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1149,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151246033,151246033,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1158,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151350813,151350813,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1110,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151463519,151463519,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151547703,151547703,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151655615,151655615,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151771529,151771529,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151859592,151859592,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1141,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
151967501,151967501,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1141,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152059481,152059481,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1118,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152167518,152167518,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1110,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152271722,152271722,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152377097,152377097,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152465306,152465306,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152581095,152581095,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152669121,152669121,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1149,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152777209,152777209,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152873118,152873118,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
152989007,152989007,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153073362,153073362,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153189138,153189138,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153278739,153278739,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1149,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153390726,153390726,18,255,0,0,0,1493,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153478732,153478732,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153586730,153586730,18,255,0,0,0,1493,1499,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153694800,153694800,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1141,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153802711,153802711,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153898987,153898987,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
153990815,153990815,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154098710,154098710,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154206905,154206905,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1118,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154292586,154292586,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154404819,154404819,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1141,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154516330,154516330,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154604502,154604502,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154720258,154720258,18,255,0,0,0,1494,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154808278,154808278,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
154912416,154912416,18,255,0,0,0,1494,1500,1607,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1118,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
155004578,155004578,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1118,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
155116331,155116331,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
155225935,155225935,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
155317878,155317878,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1125,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
155410254,155410254,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1133,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
155521857,155521857,18,255,0,0,0,1493,1500,1608,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1118,998,998,0,0,4,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
