timestamp,gyro_rad0,gyro_rad1,gyro_rad2,gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s20,accelerometer_m_s21,accelerometer_m_s22,accelerometer_integral_dt,basestation,flight_number
167945983,-0.02625135,0.072812475,-0.17506887,4000,0,0.2737494,0.89225006,-9.305517,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168045985,-0.067233965,-0.062514655,0.07914322,4001,0,-0.08283483,0.6535906,-8.940621,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168149984,0.04242508,0.07292009,0.12359219,4000,0,0.24352627,-0.40596056,-9.858895,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168249986,-0.07950499,0.028327743,-0.14804178,4002,0,0.37094015,-0.15478206,-10.539209,4002,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168349984,-0.030334514,0.058683418,0.08979043,4000,0,0.50336224,0.28480268,-10.626368,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168450797,-0.0758688,-0.07728303,-0.099570855,4014,0,1.0172222,0.8888223,-9.234336,4014,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168554833,-0.015494177,-0.06808993,-0.18483984,4050,0,0.111842886,1.2545834,-10.319155,4050,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168654783,0.07332164,-0.029825624,0.11401335,3992,0,-0.09882319,-0.20220472,-10.532545,3992,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168758789,-0.01706184,0.08173668,0.096799105,3965,0,0.6506158,0.48590365,-8.925022,3965,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168858784,-0.13066894,-0.014701458,-0.0986131,4000,0,0.071826786,0.84739345,-8.9902315,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168958791,-0.05984545,-0.08222417,-0.11144674,4007,0,0.7024185,1.7255094,-9.15413,4007,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169062789,-0.12496558,0.07823092,-0.1327056,4004,0,0.17881015,1.0108845,-10.442187,4004,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169162784,0.014896106,0.09125172,0.12389435,3994,0,-0.05944609,-0.37784675,-10.140054,3994,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169262784,-0.07098488,-0.054007437,-0.13568369,3976,0,-0.3820525,0.44413546,-9.527658,3976,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169366805,0.025851605,0.00782033,-0.026782297,4021,0,0.16989243,0.22064348,-9.613019,4021,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169466783,-0.03960908,0.03442882,-0.14019564,3992,0,0.80432606,0.93677837,-9.8940935,3992,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169570784,-0.037469685,-0.016293341,-0.047765,4001,0,0.8625536,1.1079212,-9.940867,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169674784,-0.024248132,-0.1625729,-0.101824336,4000,0,0.481282,1.0322282,-9.95855,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169776383,-0.052809287,0.07400102,0.079336345,3999,0,-0.39882067,-0.56655085,-9.90685,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169876390,-0.086250566,0.08092536,-0.11926592,4007,0,0.957447,-0.41837302,-10.293056,4007,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169980393,0.009437786,-0.09432639,-0.032987718,4009,0,0.6568828,0.73199457,-9.553907,4009,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170080411,0.25175193,0.08605563,0.07962255,4027,0,0.39979148,1.0321866,-9.940503,4027,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170180384,-0.20993489,0.024721159,-0.10018719,4000,0,-0.121022195,0.732845,-10.97004,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170284384,-0.1806271,0.027115865,-0.029127197,4001,0,0.8185502,1.0535003,-9.216745,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170384384,0.09455389,0.09779413,0.010146996,4000,0,0.3047523,0.51592815,-8.499824,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170484383,0.009250429,-0.07604641,-0.04968197,3999,0,0.15852703,0.7550671,-9.562587,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170588383,-0.09059407,0.031127665,0.021154368,3961,0,0.40684497,0.46747157,-10.190258,3961,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170688385,0.10525251,0.10852359,-0.070407934,4001,0,1.0223886,1.2023257,-9.534303,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170789991,-0.044094376,-0.0711712,-0.06002933,4006,0,0.7513469,0.71714574,-9.829952,4006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170894003,-0.13636024,0.0084874425,-0.133035,4017,0,1.0451568,-0.12082008,-10.754161,4017,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170993983,0.053425215,-0.03471715,0.21501705,3999,0,0.36503643,0.8466817,-9.338208,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171093984,-0.1124088,0.040777687,-0.09438256,4000,0,0.5129546,0.9127131,-8.813531,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171197983,-0.04717116,-0.055693906,-0.11124216,4000,0,0.19750492,-0.4879581,-10.300839,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171298019,0.24025476,0.07284499,0.1613076,4036,0,0.61465424,0.2659137,-9.976355,4036,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171397984,-0.17049801,0.08019309,0.06296805,3992,0,0.26599038,-0.35328636,-10.143724,3992,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171501983,-0.06213527,-0.1126964,0.102235936,3999,0,0.112941585,1.013805,-9.328191,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171601984,0.10476956,-0.06715555,-0.060609903,4000,0,0.4125835,0.5737276,-9.666482,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171703589,-0.025568482,0.016071884,0.023941606,4806,0,0.069563076,0.09289357,-10.41301,4806,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171807584,-0.013547044,0.044681307,0.16361351,4001,0,0.4700751,0.48105514,-8.841067,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171911588,0.005471191,-0.09513711,0.14147224,3997,0,0.24825865,-0.054274213,-10.523051,3997,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172011589,-0.0463276,-0.07443036,-0.1262406,3994,0,0.68921435,0.68028295,-10.72075,3994,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172111584,0.085836194,0.07801744,0.18999584,3998,0,0.5722744,0.12079849,-10.253281,3998,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172215583,0.09546632,-0.054680996,0.125489,3999,0,0.28761372,0.71885014,-9.379272,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172315584,0.07699073,-0.117944546,-0.04184774,4000,0,-0.026787497,0.013396867,-9.732462,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172419583,-0.10475435,-0.061100807,-0.053522658,3973,0,0.053736217,0.21825895,-9.848663,3973,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172519584,0.0112574985,-0.033667948,0.022395289,4001,0,1.4180008,0.99710166,-9.417815,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172619584,0.020676792,-0.0590754,0.06072083,4000,0,-0.045893483,1.0492746,-8.880938,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172721189,0.075922005,0.070518225,0.031204073,3998,0,0.13455598,0.5347331,-10.263803,3998,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172825213,0.11991886,0.19565621,0.07805131,4027,0,1.0464711,-0.029372014,-9.296419,4027,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172925186,-0.1396189,0.0025290202,-0.0850126,3999,0,0.29351237,1.0423781,-8.716167,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173029187,-0.060532622,-0.074095555,0.0028773819,3996,0,-0.1298531,0.6988819,-10.7173395,3996,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173133186,-0.025311617,-0.11716041,0.00432357,3994,0,0.34659156,0.8743788,-9.109509,3994,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173237188,-0.103660725,-0.06867567,-0.060282957,4001,0,0.09834771,0.48074794,-10.407339,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173337202,-0.07176534,-0.017961215,-0.0761397,4012,0,0.84972286,0.19822943,-10.618682,4012,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173441186,-0.077467166,0.09277045,-0.1390509,3999,0,0.7801128,1.0509408,-9.195163,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173541228,0.12860122,-0.023635484,0.043554865,4034,0,-0.039038505,1.2730507,-8.667868,4034,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173642783,0.17251976,-0.051503215,-0.02215692,3999,0,0.58993536,0.13027488,-9.900495,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173742790,0.14264809,-0.010454229,0.16334747,4006,0,0.00990362,0.43080705,-10.170864,4006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173846799,0.08001356,-0.034243472,0.104358315,4015,0,0.8228629,1.086732,-8.976916,4015,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173946784,-0.21536829,-0.13402307,-0.037843145,3969,0,0.49644446,0.88976496,-9.222109,3969,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174050785,-0.15019783,-0.015095416,-0.031061668,4001,0,-0.39330316,0.56971025,-10.479956,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174150784,0.011032576,0.032732334,-0.17606042,4000,0,0.31372654,0.20818141,-10.870663,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174250791,0.030768294,-0.009543206,0.09497018,3968,0,-0.053079195,0.39829382,-10.34296,3968,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174354783,0.048729047,0.049188968,0.080280334,3999,0,0.2825147,1.1788497,-8.92559,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174454801,-0.1990852,-0.036759462,-0.17295302,4017,0,0.14347777,0.3533341,-10.024191,4017,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174554793,0.1390495,-0.030397616,0.043399066,4009,0,0.48087466,0.38488272,-10.297554,4009,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174659583,0.04002336,-0.0055125016,0.09028651,3964,0,0.20137829,1.0242877,-8.851485,3964,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174759590,-0.055483293,-0.07179685,-0.16606587,4007,0,0.34633327,0.97600836,-9.303052,4007,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174859584,0.21177278,-0.07044297,0.03997372,4001,0,0.7448876,1.0403898,-9.579635,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174963583,-0.0344912,0.036317114,-0.06388551,3999,0,0.7225115,0.61334056,-10.2267475,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175063583,-0.12519267,-0.030202974,0.08020279,3985,0,0.24843161,0.092118755,-9.517884,3985,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175167619,-0.035362553,0.008159923,0.06880087,4029,0,-0.6071906,0.48177382,-9.745261,4029,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175271583,0.12170963,0.17037943,0.15758775,3999,0,0.60154474,-0.5029736,-9.331245,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175371584,-0.06350573,0.0827665,-0.12930827,4000,0,0.82285744,0.48244175,-8.836994,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175475584,0.09245002,-0.1251217,-0.06710676,4000,0,0.12462925,0.56586206,-10.132952,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175575584,0.023711355,0.045640297,0.020831648,3994,0,0.90823394,0.88517565,-10.717783,3994,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175675584,-0.07756878,0.11406318,0.105712764,3992,0,-0.34166202,-0.32636437,-10.195225,3992,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175779588,0.10733213,0.02141865,0.167358,4004,0,-0.07011097,0.33267024,-8.409158,4004,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175880418,-0.020975666,-0.019355292,-0.13223837,3996,0,0.85701764,0.4089645,-9.60496,3996,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175981187,-0.003997026,0.09957478,0.061662298,3964,0,0.21105276,0.23218009,-10.340981,3964,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176081191,-0.23592496,-0.07995192,-0.09706286,4004,0,0.47370225,0.3478313,-10.695471,4004,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176185213,-0.22753224,-0.00686936,-0.1004593,4015,0,0.18945144,1.4144495,-9.559996,4015,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176285214,0.12196159,0.04825719,-0.016586516,4030,0,-0.047030427,0.5674414,-9.416865,4030,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176389188,0.12204023,0.16890296,0.073716775,3960,0,0.6584603,-0.6586075,-9.499887,3960,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176493217,0.2484137,-0.03682131,0.115108095,4034,0,0.18422152,0.7080354,-8.9843645,4034,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176593183,-0.0528669,-0.055473723,-0.0038889716,4000,0,0.18230139,0.44902635,-10.223783,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176697183,-0.037387416,-0.04739281,0.00924224,3999,0,0.6379878,0.31628272,-9.682504,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176797183,0.16992022,0.094399795,0.07714685,4000,0,0.98801535,1.2004203,-8.687286,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176898783,-0.08766321,-0.054519385,-0.1823339,3999,0,0.65306085,0.8957184,-10.640624,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176998784,0.025442695,-0.0814948,0.17275983,3963,0,0.16420877,0.66386926,-10.517852,3963,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
177102784,-0.0180234,-0.102977544,0.11237332,3958,0,-0.24846819,1.1864822,-9.075318,3958,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
177206815,-0.06966554,0.034994807,0.06420905,4031,0,0.094894424,0.23420635,-10.258391,4031,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
177306783,-0.1889493,-0.035625648,-0.1803984,3986,0,0.37990606,-0.46679148,-10.682814,3986,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
177410783,-0.07536863,0.019150345,-0.19872954,3999,0,0.004595184,0.9994418,-8.779192,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
177510783,0.18240862,-0.05253483,0.056820225,4000,0,0.25459924,1.4519259,-9.079763,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
177610835,-0.053761363,-0.1349249,-0.07406664,4051,0,-0.091727264,0.6605058,-10.237896,4051,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
177714833,-0.2264568,0.016886074,-0.116961874,4021,0,0.40370706,-0.14338166,-10.150076,4021,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
177815584,0.043319974,-0.038076095,0.13232526,3998,0,0.8221992,1.1883258,-9.100881,3998,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
177916383,-0.01137207,-0.058917984,-0.09014929,3997,0,-0.027686523,0.8489804,-8.723913,3997,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
178016384,0.1702342,0.022292834,0.12982666,4000,0,0.43002668,1.1780585,-9.861267,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
178120391,0.13731304,0.114215314,0.13637601,4007,0,1.1632082,0.1147994,-9.683807,4007,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
178220383,-0.04868679,0.10079523,-0.0118173,3993,0,0.55882007,0.25657237,-8.852007,3993,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
178324383,0.02188875,-0.11698621,-0.06943038,3999,0,0.025016116,0.73051536,-10.081511,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
178424428,0.0805215,0.060302973,0.11864592,4044,0,0.7490219,0.27778965,-10.87263,4044,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
178524390,-0.11298221,0.06474446,-0.026540572,4006,0,-0.012516518,-0.31849125,-10.418104,4006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
178628384,0.023322638,-0.07200298,-0.02182812,4000,0,0.08966677,0.5220147,-8.794727,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
178728384,0.12749831,0.036499888,0.09403498,4001,0,0.7987471,0.9400067,-9.461213,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
178829186,-0.122284226,-0.01954918,-0.15923965,4000,0,0.4490255,0.4945657,-10.435638,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
178933185,-0.14540759,0.065816574,-0.13645928,3972,0,0.6280665,1.7532722,-9.249814,3972,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
179033187,0.01609461,0.012119395,0.0721487,4001,0,-0.13399838,1.0602844,-9.156863,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
179133191,0.08184447,-0.14446616,-0.08807859,3998,0,0.5339909,0.71152335,-9.731502,3998,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
179237211,-0.12510389,-0.031805906,-0.12005852,4024,0,0.67075807,0.21237534,-10.401071,4024,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
179337223,0.08028873,-0.016272645,0.15148145,4028,0,0.5557611,0.23266631,-9.632156,4028,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
179441205,0.074935205,0.021032978,0.08256554,4006,0,-0.013902759,1.0922955,-9.419372,4006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
179545192,0.0456237,0.1824918,0.13128594,3978,0,0.4885808,-0.45821264,-9.917162,3978,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
179645183,-0.15282378,0.008651924,-0.11486742,3997,0,0.17203274,0.26026976,-9.623899,3997,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
179749190,0.038148608,-0.07011836,0.026375724,3994,0,-0.16682576,1.0959709,-9.374749,3994,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
179849188,0.027111242,0.009833619,-0.03290445,3991,0,0.44370124,0.5336821,-10.343037,3991,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
179949195,0.0008575076,0.032622676,0.0022434173,3973,0,-0.41089424,0.05519507,-10.287298,3973,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
180053199,0.049065374,0.090792134,0.030325,4005,0,0.26480535,0.6809579,-8.495876,4005,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
180154783,0.105488926,-0.06993544,0.027878147,3999,0,1.0038959,0.6134469,-9.8726015,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
180254788,-0.025467707,-0.08599417,0.030861866,4005,0,-0.02419595,0.63084316,-10.445821,4005,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
180354793,-0.05519014,0.13813391,0.013353362,4010,0,0.48558787,0.04507806,-10.916646,4010,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
180458796,0.01289712,0.050400846,0.002101493,4013,0,1.2220174,0.87829417,-9.251916,4013,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
180558792,0.11633657,0.04943756,0.057234064,4002,0,-0.20591351,0.48482564,-8.787982,4002,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
180658798,-0.108253725,0.01859854,-0.19433913,4010,0,0.9739361,0.7165419,-10.253425,4010,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
180762821,-0.096130304,0.027399411,-0.09045694,4038,0,0.8724494,1.0555803,-9.988511,4038,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
180862784,0.021433473,0.14166111,0.073701866,3993,0,0.41393632,1.0979538,-9.182236,3993,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
180966784,0.16481946,0.07055842,0.04051437,4000,0,0.6443659,0.03458962,-9.899963,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
181068390,-0.19345397,0.0104328515,-0.115809135,4006,0,0.34675616,-0.06789154,-10.381596,4006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
181172384,-0.11816352,-0.05654822,0.015740978,4000,0,0.3146592,1.4172524,-8.729533,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
181272388,-0.046999972,0.03909622,-0.029416902,4005,0,0.75492,1.555175,-9.11648,4005,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
181376390,-0.014436753,-0.002939647,-0.022945423,4006,0,0.9965639,-0.071578085,-10.792855,4006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
181476384,0.14312026,0.11893388,0.16124554,4001,0,0.38977763,-0.56892765,-9.700269,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
181576384,-0.21234886,0.04658727,-0.1267612,4001,0,0.6370748,0.1243011,-9.962774,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
181680383,-0.025235841,-0.11501385,-0.044954497,3999,0,0.2731462,0.9337681,-9.910369,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
181780383,0.10676122,0.07707987,0.039414253,3998,0,0.123330295,0.6051044,-10.351005,3998,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
181880384,-0.14284547,-0.06854561,-0.073756434,3993,0,0.18813698,0.32776037,-10.628776,3993,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
181984400,-0.14219065,-0.036344033,-0.124651745,4017,0,0.601732,0.8581781,-9.710686,4017,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
182085984,-0.13643886,-0.038533308,-0.021448558,4001,0,0.41033483,0.54980487,-10.81499,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
182186005,0.11051557,0.13027205,0.089943305,4010,0,-0.08309946,0.34796697,-9.987498,4010,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
182289984,0.108354755,0.038064215,0.03967826,4000,0,-0.027089331,0.6308507,-9.129284,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
182393983,-0.016141403,0.045064505,0.07263062,4000,0,-0.2326395,0.60530245,-9.8626995,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
182493990,0.040467374,0.09659693,-0.03429616,4006,0,0.72263724,0.9361944,-9.478904,4006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
182597984,0.012121208,0.13250239,0.023816511,4000,0,0.32252157,-0.1733313,-10.152941,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
182697991,-0.12992433,-0.09048796,-0.058723483,4008,0,0.28922465,0.17558368,-10.441306,4008,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
182798023,0.122270234,0.05297173,0.12310721,4039,0,0.8513525,0.19584791,-10.022319,4039,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
182901984,0.16609737,-0.07997236,0.12778345,4000,0,0.32744315,0.5755055,-9.5156355,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
183002785,0.0128455525,0.009425214,-0.1016139,4002,0,0.7209808,0.5819595,-10.173491,4002,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
183102784,-0.09436176,0.12860578,0.06635637,4000,0,-0.11083085,-0.4664517,-10.256613,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
183206783,-0.044168815,0.08158679,0.08517746,3993,0,0.18042028,1.0474733,-9.165094,3993,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
183306783,0.02468634,-0.010151745,-0.143712,3999,0,0.22573286,1.4782237,-8.909737,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
183406797,0.118542396,-0.044766236,0.11064975,4013,0,0.05847814,1.0541972,-9.575573,4013,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
183510784,0.038896833,0.14384739,0.1663975,3995,0,0.610111,-0.4009902,-10.19238,3995,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
183610784,-0.22968173,0.060823306,-0.14590035,4001,0,0.29155344,-0.16454923,-10.04318,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
183714796,-0.084223434,-0.009993894,-0.08130163,4012,0,0.16068816,1.1323503,-9.321828,4012,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
183818783,-0.11018141,0.004735726,-0.050550852,3971,0,0.18718709,-0.3428275,-10.403618,3971,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
183918784,0.11598775,0.08068987,0.10216772,3989,0,0.8505988,0.059298433,-9.712829,3989,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
184018784,-0.035197493,0.11119074,0.11028897,4000,0,0.6800632,-0.07643177,-9.366984,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
184122783,0.023619581,-0.09929584,0.1293983,3999,0,0.18558198,0.38751298,-9.913964,3999,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
184222783,0.0121902535,-0.002276622,-0.105713904,3974,0,0.36658174,0.97840464,-10.257492,3974,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
184324396,-0.11365116,0.0558679,0.046062596,4006,0,-0.37802854,-0.107398175,-10.814986,4006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
184428384,-0.07691348,0.0659361,0.05481732,4001,0,-0.16912663,0.586712,-8.990005,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
184528415,0.074679896,-0.09535615,-0.143344,4031,0,0.43776563,0.744954,-10.008527,4031,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
184628384,-0.061025716,-0.07476658,0.09260657,4001,0,0.09054878,-0.05594346,-10.625797,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
184732383,-0.06175935,-0.071841985,-0.048897993,4000,0,0.16413534,0.6530455,-9.095431,4000,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
184832390,0.25284228,-0.039512563,0.10562825,4006,0,0.99098736,1.1873261,-9.1831455,4006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
184932384,-0.14115809,0.03700164,-0.044962976,4001,0,0.25092798,0.25516823,-10.026884,4001,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
185036383,-0.10547428,0.06397873,-0.043990288,3960,0,0.5168836,0.52551574,-9.93114,3960,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
185136389,0.025422933,0.042081863,0.055569995,4006,0,0.27588227,1.3836008,-8.861976,4006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
185237195,0.09573206,-0.07185002,-0.090497516,4006,0,0.5490364,0.36219198,-9.248396,4006,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
