timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d0,q_d1,q_d2,q_d3,thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps,basestation,flight_number
135587694,0.108327486,0.11674285,-1.1509876,0.0,0.8345478,0.077043675,0.019455614,-0.54517496,0.6194988,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
135691932,0.11002451,0.11002023,-1.1509876,0.0,0.83474207,0.075936876,0.016176226,-0.5451399,0.6187312,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
135794419,0.10834514,0.11478027,-1.1509876,0.0,0.8346235,0.07652123,0.018628487,-0.5451615,0.61690927,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
135899862,0.11529674,0.114517875,-1.1509876,0.0,0.8343629,0.07935094,0.016623573,-0.5452207,0.61873716,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
136002290,0.1218787,0.119206764,-1.1509876,0.0,0.83390504,0.083360806,0.01679352,-0.5453177,0.6187455,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
136101726,0.12329935,0.12318931,-1.1509876,0.0,0.833678,0.08502659,0.018074496,-0.5453667,0.61776006,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
136205864,0.12711592,0.11768388,-1.1509876,0.0,0.83374786,0.08513374,0.014727546,-0.5453438,0.61729383,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
136306931,0.12881269,0.12619889,-1.1509876,0.0,0.8333093,0.088135086,0.017831659,-0.5454446,0.61492616,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
136410854,0.13107081,0.13119112,-1.1509876,0.0,0.8329861,0.09041986,0.019306757,-0.5455141,0.61502796,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
136515408,0.13189729,0.12954924,-1.1509876,0.0,0.83302283,0.090322144,0.01839366,-0.54550576,0.6164454,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
136619500,0.1342701,0.13329366,-1.1509876,0.0,0.832744,0.092317924,0.019314662,-0.54556555,0.6148354,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
136717862,0.13349447,0.13868758,-1.1509876,0.0,0.83252865,0.093445875,0.021785187,-0.54560906,0.61629367,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
136821134,0.135383,0.14252228,-1.1509876,0.0,0.8322569,0.09526286,0.022875795,-0.5456648,0.6152866,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
136923891,0.13217182,0.13507478,-1.1509876,0.0,0.8327585,0.09192343,0.02063298,-0.5455618,0.61376125,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
137023653,0.13176124,0.14300281,-1.1509876,0.0,0.83240515,0.0938848,0.024065113,-0.54562634,0.6130906,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
137127374,0.13691981,0.1422772,-1.1509876,0.0,0.83219534,0.09583649,0.022353865,-0.5456799,0.6128997,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
137227829,0.13032153,0.1428153,-1.1509876,0.0,0.83248144,0.09323515,0.024379361,-0.5456075,0.61091894,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
137327284,0.12364568,0.14363438,-1.1509876,0.0,0.8327497,0.09067625,0.026543437,-0.5455283,0.6119559,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
137429050,0.12276814,0.14489323,-1.1509876,0.0,0.8327305,0.09064955,0.02730999,-0.5455243,0.6129814,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
137533421,0.12453824,0.14252561,-1.1509876,0.0,0.8327611,0.09074959,0.025835639,-0.5455328,0.6097194,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
137631476,0.123291224,0.14582284,-1.1509876,0.0,0.83266294,0.09111742,0.027556607,-0.545537,0.610002,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
137736693,0.11672186,0.14591284,-1.1509876,0.0,0.8329536,0.08840613,0.029386066,-0.545444,0.6114572,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
137840739,0.11896392,0.14206044,-1.1509876,0.0,0.83303213,0.08830296,0.027161205,-0.545456,0.6101615,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
137940192,0.120006084,0.14091127,-1.1509876,0.0,0.83303875,0.08842771,0.026395684,-0.5454633,0.61078304,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
138044227,0.11392448,0.14047506,-1.1509876,0.0,0.83332336,0.08577671,0.027871512,-0.54537845,0.6130707,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
138144833,0.11726836,0.13749564,-1.1509876,0.0,0.8333128,0.08636752,0.025711736,-0.54540753,0.6148942,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
138244295,0.11372463,0.13840681,-1.1509876,0.0,0.83342415,0.08513634,0.027059732,-0.5453657,0.6139526,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
138348669,0.11569712,0.13963743,-1.1509876,0.0,0.8332847,0.08628969,0.027037285,-0.54539865,0.61240506,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
138448781,0.11681881,0.13767406,-1.1509876,0.0,0.83332425,0.08622825,0.025909062,-0.5454027,0.61145097,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
138552895,0.116634555,0.13694443,-1.1509876,0.0,0.83336467,0.085954964,0.025653703,-0.5453961,0.6110613,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
138656757,0.1164977,0.13573296,-1.1509876,0.0,0.83342427,0.08557161,0.025183583,-0.5453872,0.6137844,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
138756234,0.11509332,0.1380586,-1.1509876,0.0,0.8333812,0.08561287,0.026540661,-0.54538226,0.61335874,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
138857044,0.11272101,0.13509798,-1.1509876,0.0,0.833612,0.08382655,0.025947442,-0.54533553,0.6136356,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
138960989,0.116806425,0.13492648,-1.1509876,0.0,0.8334466,0.085483,0.024761599,-0.5453863,0.61359906,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
139061753,0.11776626,0.13386348,-1.1509876,0.0,0.8334524,0.08559662,0.0240546,-0.54539126,0.61554813,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
139162330,0.11191355,0.13540547,-1.1509876,0.0,0.83363247,0.08357285,0.026296409,-0.5453265,0.6114122,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
139266324,0.11301716,0.13897699,-1.1509876,0.0,0.8334289,0.08499511,0.027491469,-0.54535884,0.6126373,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
139366250,0.11483422,0.14756641,-1.1509876,0.0,0.8329601,0.088065036,0.030593345,-0.5454228,0.6154228,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
139466304,0.11382462,0.13727827,-1.1509876,0.0,0.83346987,0.08487399,0.026559778,-0.5453614,0.61177963,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
139570660,0.11492966,0.14555565,-1.1509876,0.0,0.83304894,0.087563515,0.029725233,-0.54541594,0.61460084,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
139674241,0.11789109,0.1377353,-1.1509876,0.0,0.83327514,0.08669152,0.0256423,-0.54541695,0.61184734,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
139773689,0.11586743,0.14434665,-1.1509876,0.0,0.8330634,0.08762865,0.02896317,-0.54542434,0.61218977,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
139877760,0.11778795,0.14243767,-1.1509876,0.0,0.83306664,0.0879147,0.027639907,-0.54544204,0.61792916,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
139978548,0.11703947,0.13508959,-1.1509876,0.0,0.8334295,0.08562406,0.024766363,-0.5453902,0.6363899,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
140078547,0.111191176,0.12927902,-1.1509876,0.0,0.83392465,0.081620276,0.023927025,-0.54528457,0.6492785,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
140182573,0.11486813,0.13211805,-1.1509876,0.0,0.8336513,0.08391847,0.024113754,-0.5453455,0.65578914,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
140283169,0.11624724,0.12707156,-1.1509876,0.0,0.83380973,0.083133176,0.021623734,-0.545328,0.6586178,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
140382557,0.122523665,0.12829883,-1.1509876,0.0,0.8334915,0.08608009,0.020426365,-0.54540336,0.65900123,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
140486505,0.12212339,0.12331817,-1.1509876,0.0,0.83372235,0.08457114,0.018449143,-0.54535717,0.6567541,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
140587242,0.12854072,0.12161674,-1.1509876,0.0,0.83352,0.08678746,0.015986482,-0.54539603,0.655042,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
140691130,0.12756859,0.11629161,-1.1509876,0.0,0.8337868,0.08494717,0.014020883,-0.545332,0.6513661,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
140795166,-0.120116405,0.10767954,-2.7397645,0.0,-0.20208171,-0.04067524,-0.0694495,0.976056,0.596825,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
140894498,-0.08772223,0.10590298,-2.7397358,0.0,-0.20138176,-0.043073382,-0.053457625,0.97710407,0.59258246,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
140996725,-0.06717397,0.0930124,-2.7396867,0.0,-0.20080467,-0.038832664,-0.042143553,0.97795373,0.60213625,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
141099063,-0.059030674,0.08624853,-2.7396255,0.0,-0.2006074,-0.036338802,-0.037492756,0.9782793,0.6198165,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
141198506,-0.040189695,0.089364335,-2.7395515,0.0,-0.20030935,-0.039750963,-0.028586123,0.9785085,0.63718295,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
141300571,-0.031005304,0.07987812,-2.7394662,0.0,-0.20013453,-0.036025915,-0.02315083,0.9788321,0.6425428,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
141408550,-0.030305013,0.07247861,-2.739334,0.0,-0.20015979,-0.03247193,-0.02207407,0.9789762,0.6335085,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
141512278,-0.044263773,0.07332659,-2.7392616,0.0,-0.20042312,-0.03148824,-0.028991552,0.978774,0.623938,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
141613407,-0.048429392,0.08582594,-2.7392082,0.0,-0.20061287,-0.037188064,-0.03227258,0.9784324,0.615851,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
141716616,-0.054795798,0.09209117,-2.739172,0.0,-0.20080414,-0.03961464,-0.03600911,0.97816753,0.613317,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
141822234,-0.06092344,0.011764711,-2.739151,0.0,-0.19994503,0.0003262436,-0.0310171,0.979316,0.6173299,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
141925418,-0.0605564,-0.07504872,-2.7391453,0.0,-0.19852343,0.04278822,-0.022147113,0.97891116,0.62482035,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
142024277,-0.062347244,-0.14424759,-2.7391472,0.0,-0.19705035,0.07678639,-0.016064571,0.9772497,0.6311762,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
142128152,-0.0607861,-0.20536315,-2.7391548,0.0,-0.19566728,0.1064283,-0.00914159,0.9748352,0.6387275,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
142228649,-0.05952143,-0.25138152,-2.7391648,0.0,-0.19453949,0.12867667,-0.0038827423,0.9724102,0.64751786,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
142329735,-0.063353136,-0.28221488,-2.739179,0.0,-0.19340202,0.1439999,-0.0026308892,0.970491,0.65627897,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
142430328,-0.065082505,-0.30830422,-2.739194,0.0,-0.19247557,0.15679029,-0.0008328004,0.9686946,0.66470045,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
142534331,-0.06413517,-0.33417183,-2.7392077,0.0,-0.19172886,0.16918916,0.0022400012,0.9667523,0.6723895,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
142633755,-0.06495776,-0.35411972,-2.739223,0.0,-0.19099812,0.17888024,0.0038580513,0.9651459,0.67850417,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
142737818,-0.06870296,-0.37492782,-2.7392392,0.0,-0.18993412,0.18924406,0.004156027,0.9633766,0.6837858,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
142839984,-0.06981386,-0.40411153,-2.739257,0.0,-0.18876685,0.20334852,0.0065745567,0.96071494,0.68800217,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
142944018,-0.07225185,-0.4262422,-2.7392771,0.0,-0.18767071,0.21416454,0.0076441295,0.95856917,0.69227946,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143047812,-0.07539193,-0.44644538,-2.739303,0.0,-0.18652105,0.22409886,0.008186031,0.95651585,0.6981007,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143150597,-0.07654639,-0.46075013,-2.7393258,0.0,-0.18579845,0.23101805,0.009082948,0.95500106,0.6981855,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143251411,-0.07838872,-0.48015612,-2.7393517,0.0,-0.1847595,0.24040996,0.010170559,0.9528712,0.70183706,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143351820,-0.07893505,-0.49733803,-2.739379,0.0,-0.18394372,0.24860549,0.01165115,0.95090705,0.6994325,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143455891,-0.08613246,-0.4511281,-2.7394176,0.0,-0.18505989,0.22732763,0.0035138023,0.95606625,0.6795713,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143556087,-0.09103772,-0.38907647,-2.7394385,0.0,-0.18713531,0.1981391,-0.0051758033,0.9621302,0.65728134,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143655246,-0.015579853,0.6106918,-2.7394478,0.0,-0.19277066,-0.29307368,-0.06731854,0.9340319,0.3616254,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143759222,-0.016940607,0.6106602,-2.7394478,0.0,-0.19297081,-0.29292765,-0.06795104,0.93399054,0.43363354,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143859526,-0.01832626,0.6106254,-2.7394478,0.0,-0.19317462,-0.2927776,-0.06859483,0.9339484,0.63855094,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
143959243,-0.018842932,0.6106116,-2.7394478,0.0,-0.19325061,-0.29272124,-0.06883483,0.9339327,0.73915243,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144063141,-0.025246931,0.61040986,-2.7394478,0.0,-0.19419178,-0.29200664,-0.07180608,0.9337374,0.7143636,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144163518,-0.03200091,0.6101333,-2.7394478,0.0,-0.19518301,-0.29121986,-0.0749332,0.93353075,0.7339522,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144265376,-0.03922052,0.6097653,-2.7394478,0.0,-0.19624062,-0.2903412,-0.07826857,0.93330896,0.7562556,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144369124,-0.04719011,0.60927176,-2.7394478,0.0,-0.19740535,-0.28932598,-0.08194171,0.9330633,0.76432425,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144473418,-0.055688087,0.60864437,-2.7394478,0.0,-0.19864354,-0.28819093,-0.08584834,0.93280053,0.7614783,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144573023,-0.06306201,0.608015,-2.7394478,0.0,-0.19971424,-0.28716198,-0.08922993,0.9325718,0.7525805,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144676785,-0.07145146,0.6072023,-2.7394478,0.0,-0.20092775,-0.28594118,-0.09306789,0.9323111,0.74182504,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144777089,-0.081140384,0.6061351,-2.7394478,0.0,-0.20232221,-0.28446454,-0.09748802,0.9320095,0.73389345,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144876700,-0.09126438,0.60487115,-2.7394478,0.0,-0.20377018,-0.2828446,-0.10209267,0.93169403,0.7309334,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
144979249,-0.102582045,0.6032767,-2.7394478,0.0,-0.20537655,-0.28093973,-0.10722339,0.93134123,0.7254572,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145082641,-0.11701744,0.60096115,-2.7394478,0.0,-0.20740403,-0.27836445,-0.113741904,0.9308919,0.7215246,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145181586,-0.13387999,0.5978486,-2.7394478,0.0,-0.20973769,-0.2751461,-0.12132019,0.93036884,0.7162998,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145282380,-0.15452102,0.59342617,-2.7394478,0.0,-0.21253546,-0.27089176,-0.13054359,0.9297337,0.712966,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145386466,-0.18288882,0.58620644,-2.7394478,0.0,-0.21625586,-0.26446065,-0.14312421,0.9288754,0.71475714,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145487048,-0.21838714,0.5752032,-2.7394478,0.0,-0.22066534,-0.25541213,-0.1587092,0.9278377,0.7115273,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145591124,-0.26157042,0.5225551,-2.7394478,0.0,-0.22430298,-0.22578698,-0.17459844,0.9317853,0.6952137,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145694821,-0.25772846,0.34191364,-2.7394478,0.0,-0.21659896,-0.14002411,-0.15777898,0.9531967,0.6409602,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145794396,-0.23202164,0.15947674,-2.7394478,0.0,-0.2067817,-0.054480165,-0.12885992,0.96833277,0.6125039,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145896334,-0.198747,-0.004787392,-2.7394478,0.0,-0.19850168,0.022148088,-0.09673523,0.9750635,0.6062692,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
145998670,-0.1591384,-0.15365304,-2.7394478,0.0,-0.19252343,0.090794705,-0.06237391,0.97509,0.60216695,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146098369,-0.12394148,-0.25264305,-2.7394478,0.0,-0.19010334,0.13548097,-0.035086215,0.9717379,0.59180546,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146200331,-0.097829275,-0.29055908,-2.7394478,0.0,-0.19044401,0.15134516,-0.018526612,0.96978474,0.57735956,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146304332,-0.09135981,-0.2817309,-2.7394478,0.0,-0.19125366,0.14645758,-0.016289348,0.97041583,0.55516136,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146403969,-0.09147115,-0.2440299,-2.7394478,0.0,-0.19257559,0.12819882,-0.020182446,0.9726625,0.5160371,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146504562,-0.08722209,-0.191969,-2.7394478,0.0,-0.19451787,0.102484226,-0.023399806,0.9752498,0.5107332,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146610465,-0.08811206,-0.15059136,-2.7394478,0.0,-0.19571485,0.08240859,-0.02802291,0.97679025,0.53500426,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146712983,-0.095783405,-0.086540066,-2.7394478,0.0,-0.19727543,0.05188878,-0.038235683,0.97822696,0.58039397,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146811923,-0.090741985,-0.021099633,-2.7394478,0.0,-0.1990348,0.019384332,-0.042334374,0.9788857,0.6167695,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
146915865,-0.08006193,0.047873557,-2.7394478,0.0,-0.20044164,-0.0154429255,-0.043979123,0.9785962,0.6402023,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147016287,-0.09912733,0.10871736,-2.7394478,0.0,-0.2018179,-0.043291703,-0.059311368,0.97666657,0.66119885,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147121913,-0.0901511,0.15796019,-2.7394478,0.0,-0.20237896,-0.068258524,-0.059756346,0.9750962,0.68029386,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147221613,-0.08342421,0.20256764,-2.7394478,0.0,-0.20265529,-0.090701826,-0.060826782,0.9731414,0.68770087,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147325690,-0.086328626,0.23171155,-2.7394478,0.0,-0.2030842,-0.104602,-0.06506361,0.9713814,0.68086517,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147427404,-0.09001031,0.25337794,-2.7394478,0.0,-0.20348898,-0.114766,-0.06893941,0.9698806,0.67215747,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147525791,-0.08589995,0.26633358,-2.7394478,0.0,-0.20335546,-0.12147915,-0.06819234,0.9691435,0.6569996,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147629861,-0.08418039,0.27274987,-2.7394478,0.0,-0.20329602,-0.124769814,-0.067975655,0.9687531,0.64486974,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147731372,-0.08073221,0.27575418,-2.7394478,0.0,-0.20309846,-0.1265787,-0.06659418,0.96865577,0.6332812,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147833911,-0.07786295,0.2681526,-2.7394478,0.0,-0.20287588,-0.12317887,-0.06447257,0.9692841,0.6251487,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
147933758,-0.07455263,0.25821662,-2.7394478,0.0,-0.20262197,-0.11868719,-0.06190904,0.9700644,0.6170811,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148033870,-0.06979812,0.24420823,-2.7394478,0.0,-0.20227677,-0.11235758,-0.058245752,0.97111654,0.61121166,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148135251,-0.06773214,0.22897342,-2.7394478,0.0,-0.20208909,-0.10515287,-0.055762537,0.97210777,0.6092731,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148239130,-0.06887363,0.21016605,-2.7394478,0.0,-0.20203939,-0.09587714,-0.054486435,0.973149,0.6058875,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148341641,-0.06465192,0.19305342,-2.7394478,0.0,-0.20173886,-0.08796086,-0.050760105,0.97416,0.6034298,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
148443910,-0.058510248,0.1766684,-2.7394478,0.0,-0.20138495,-0.080585785,-0.046161536,0.9750996,0.6003111,1.0,1,0,0,0,0,0,0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
