timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,lat_hp,lon_hp,alt_hp,alt_ellipsoid_hp,fix_type,vel_ned_valid,satellites_used,nav_pvt_flags,basestation,flight_number
168348061,1652271725499768,293764870,-895523800,47967,21733,0.202,3.1415925,0.331,0.6908,0.53999996,1.0699999,69,39,0.029000001,0.021000002,-0.020000001,-0.08800001,0.41955236,-4107,,0.0,9,-29,5,-1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168454175,1652271725599768,293764870,-895523800,47970,21735,0.18200001,3.1415925,0.33089998,0.6906,0.53999996,1.0699999,69,39,0.036000002,0.023000002,-0.028,-0.041,0.41955236,-4673,,0.0,25,-50,-2,3,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168557468,1652271725699768,293764870,-895523801,47973,21738,0.2,3.1415925,0.33089998,0.6903,0.53999996,1.0699999,69,39,0.013,-0.007,-0.011000001,-0.051000003,0.41955236,-4857,,0.0,32,33,-3,1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168653471,1652271725799768,293764870,-895523801,47974,21739,0.2,3.1415925,0.3308,0.6902,0.53999996,1.0699999,69,39,0.010000001,-0.009000001,-0.003,-0.051000003,0.41955236,-3884,,0.0,25,27,-4,0,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168753480,1652271725899768,293764870,-895523801,47975,21741,0.164,3.1415925,0.33069998,0.69,0.53999996,1.0699999,69,40,0.016,-0.016,-0.0050000004,-0.012,0.41955236,-3971,,0.0,18,26,5,-1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168865537,1652271725999769,293764870,-895523801,47979,21745,0.194,3.1415925,0.3306,0.68979996,0.53999996,1.0699999,69,40,0.027,0.022000002,-0.016,-0.051000003,0.41955236,-3753,,0.0,28,19,4,-2,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
168957458,1652271726099768,293764870,-895523801,47981,21747,0.185,2.4179227,0.3306,0.6895,0.53999996,1.0699999,69,40,0.051000003,-0.045,-0.023000002,-0.079,0.41955236,-3868,,0.0,15,4,1,-4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169052696,1652271726199768,293764870,-895523801,47981,21747,0.15100001,3.1415925,0.33049998,0.68939996,0.53999996,1.0699999,69,40,0.003,-0.002,-0.003,-0.003,0.41955236,-4082,,0.0,-5,-7,4,-2,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169152586,1652271726299768,293764870,-895523801,47976,21742,0.192,3.1415925,0.33049998,0.6892,0.53999996,1.0699999,69,40,0.038000003,0.036000002,-0.012,-0.057000004,0.41955236,-3822,,0.0,-3,-1,5,-1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169249493,1652271726399768,293764870,-895523801,47980,21746,0.14500001,3.1415925,0.3304,0.689,0.53999996,1.0699999,69,40,0.024,-0.019000001,-0.013,0.001,0.41955236,-4614,,0.0,0,-7,1,-4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169352641,1652271726499768,293764870,-895523801,47981,21746,0.127,2.745767,0.3303,0.68869996,0.53999996,1.0699999,69,40,0.052,0.032,-0.042000003,0.008,0.41955236,-28,,0.0,3,-30,1,5,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169453628,1652271726599768,293764870,-895523802,47967,21732,0.15200001,2.8666658,0.3303,0.6886,0.53999996,1.0699999,69,40,0.049000002,0.038000003,-0.030000001,0.030000001,0.41955236,-4095,,0.0,18,44,-2,2,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169553496,1652271726699768,293764870,-895523802,47972,21738,0.16600001,3.1415925,0.3302,0.6885,0.53999996,1.0699999,69,40,0.016,0.011000001,0.012,-0.011000001,0.41955236,-3970,,0.0,43,37,4,-2,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169653556,1652271726799768,293764871,-895523802,47959,21724,0.141,2.6013722,0.3301,0.6884,0.53999996,1.0699999,69,40,0.051000003,0.046000004,-0.022000002,-0.003,0.41955236,-4033,,0.0,-49,46,-3,1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169755184,1652271726899768,293764871,-895523802,47953,21718,0.136,3.1415925,0.3301,0.68829995,0.53999996,1.0699999,69,41,0.031000001,-0.012,-0.028,0.006,0.41955236,-4647,,0.0,-44,29,-3,1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169862501,1652271726999769,293764871,-895523802,47949,21714,0.18200001,3.1415925,0.3301,0.6884,0.53999996,1.0699999,69,41,0.024,0.024,0.0,0.024,0.41955236,-3998,,0.0,-46,23,-1,4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
169955496,1652271727099768,293764871,-895523802,47942,21708,0.17300001,2.9245565,0.32999998,0.68829995,0.53999996,1.0699999,69,41,0.048,0.034,-0.034,0.054,0.41955236,-3761,,0.0,-27,12,3,-3,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170054483,1652271727199768,293764871,-895523802,47931,21696,0.157,3.1415925,0.32999998,0.68829995,0.53999996,1.0699999,69,41,0.025,0.011000001,-0.022000002,0.016,0.41955236,-3319,,0.0,-22,-5,-2,2,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170147121,1652271727299768,293764871,-895523802,47922,21687,0.178,3.1415925,0.32999998,0.68829995,0.53999996,1.0699999,69,41,0.028,0.006,-0.027,0.031000001,0.41955236,-4597,,0.0,-26,-19,-1,3,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170255017,1652271727399768,293764871,-895523802,47925,21690,0.16800001,2.7913067,0.32999998,0.6884,0.53999996,1.0699999,69,41,0.045,0.041,0.017,0.028,0.41955236,-4239,,0.0,-3,-19,-3,1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170355506,1652271727499768,293764871,-895523802,47913,21678,0.156,3.1415925,0.3299,0.6884,0.53999996,1.0699999,69,41,0.036000002,-0.010000001,-0.034,0.023000002,0.41955236,-3870,,0.0,-3,-16,1,5,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170454553,1652271727599768,293764871,-895523802,47915,21681,0.202,3.1415925,0.3299,0.68829995,0.53999996,1.0699999,69,41,0.035,-0.017,-0.031000001,0.11000001,0.41955236,-4064,,0.0,-11,-48,1,-5,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170555455,1652271727699768,293764871,-895523803,47909,21674,0.172,3.1415925,0.32979998,0.6882,0.53999996,1.0699999,69,41,0.017,0.013,-0.010000001,0.018000001,0.41955236,-3942,,0.0,-17,37,-3,1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170654489,1652271727799768,293764871,-895523803,47905,21671,0.18800001,3.1415925,0.32979998,0.6881,0.53999996,1.0699999,69,41,0.014,-0.012,-0.007,-0.021000002,0.41955236,-3499,,0.0,-24,35,4,-1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170751844,1652271727899768,293764871,-895523803,47900,21665,0.14,2.981839,0.3297,0.6879,0.53999996,1.0699999,69,38,0.043,0.040000003,-0.015000001,0.002,0.41955236,-3829,,0.0,-24,33,-1,4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170860700,1652271727999769,293764871,-895523803,47897,21663,0.16800001,3.1415925,0.3296,0.6877,0.53999996,1.0699999,69,38,0.033,0.033,-0.003,-0.020000001,0.41955236,-4095,,0.0,-1,32,2,-3,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
170964608,1652271728099768,293764871,-895523803,47898,21663,0.20400001,3.1415925,0.3296,0.6875,0.53999996,1.0699999,69,38,0.010000001,0.010000001,0.001,-0.034,0.41955236,-4011,,0.0,9,39,-3,1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171048644,1652271728199768,293764871,-895523803,47902,21668,0.202,3.1415925,0.3295,0.6874,0.53999996,1.0699999,69,38,0.014,0.014,-0.001,-0.037,0.41955236,-3564,,0.0,15,46,2,-4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171151765,1652271728299768,293764871,-895523802,47903,21669,0.201,3.1415925,0.3295,0.6872,0.53999996,1.0699999,69,38,0.019000001,-0.015000001,-0.012,-0.098000005,0.41955236,-3536,,0.0,0,-50,2,-4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171256553,1652271728399768,293764871,-895523802,47901,21667,0.19900002,3.1415925,0.3294,0.6871,0.53999996,1.0699999,69,38,0.022000002,0.016,0.015000001,-0.059000004,0.41955236,-3949,,0.0,-11,-35,2,-3,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171352662,1652271728499768,293764871,-895523802,47909,21674,0.2,3.1415925,0.3293,0.687,0.53999996,1.0699999,69,38,0.022000002,0.022000002,-0.004,-0.056,0.41955236,-28,,0.0,5,-23,-3,1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171456536,1652271728599768,293764871,-895523802,47911,21676,0.193,3.1415925,0.3293,0.68689996,0.53999996,1.0699999,69,38,0.019000001,0.012,0.014,-0.034,0.41955236,-3995,,0.0,15,-8,-1,4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171557589,1652271728699768,293764871,-895523802,47910,21675,0.18900001,3.1415925,0.3292,0.6868,0.53999996,1.0699999,69,38,0.035,0.034,-0.009000001,-0.046000004,0.41955236,-4975,,0.0,29,5,-4,0,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171652843,1652271728799768,293764871,-895523802,47905,21670,0.18800001,3.1415925,0.3292,0.6867,0.53999996,1.0699999,69,38,0.020000001,-0.001,0.020000001,-0.037,0.41955236,-4250,,0.0,32,24,-1,4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171754471,1652271728899768,293764871,-895523802,47906,21671,0.20400001,3.1415925,0.32909998,0.68659997,0.53999996,1.0699999,69,38,0.006,0.004,-0.004,-0.048,0.41955236,-3941,,0.0,27,41,-1,3,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171862627,1652271728999769,293764871,-895523801,47897,21663,0.155,3.1415925,0.32909998,0.68649995,0.53999996,1.0699999,69,38,0.029000001,0.026,0.013,0.012,0.41955236,-4045,,0.0,30,-41,4,-1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
171953932,1652271729099768,293764871,-895523801,47899,21664,0.19600001,3.1415925,0.329,0.68649995,0.53999996,1.0699999,69,38,0.014,0.011000001,0.009000001,-0.026,0.41955236,-4427,,0.0,45,-22,-2,2,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172050568,1652271729199768,293764871,-895523801,47896,21662,0.202,3.1415925,0.329,0.68649995,0.53999996,1.0699999,69,38,0.014,-0.013,-0.0050000004,0.036000002,0.41955236,-27,,0.0,41,-11,3,-2,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172153674,1652271729299768,293764871,-895523801,47894,21659,0.18200001,3.1415925,0.32889998,0.6864,0.53999996,1.0699999,69,38,0.038000003,0.036000002,0.014,-0.036000002,0.41955236,-4074,,0.0,47,5,-1,4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172250362,1652271729399768,293764871,-895523801,47891,21657,0.17300001,3.1415925,0.32889998,0.6863,0.53999996,1.0699999,69,38,0.015000001,-0.015000001,-0.004,-0.014,0.41955236,-4769,,0.0,49,23,3,-2,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172349474,1652271729499768,293764871,-895523801,47892,21657,0.19800001,3.1415925,0.3288,0.68619996,0.53999996,1.0699999,69,38,0.011000001,0.011000001,0.002,0.032,0.41955236,-3834,,0.0,49,30,-3,1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172453659,1652271729599768,293764871,-895523800,47886,21651,0.202,3.1415925,0.3288,0.68619996,0.53999996,1.0699999,69,38,0.018000001,0.0,0.017,-0.078,0.41955236,-3933,,0.0,47,-45,-2,3,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172549484,1652271729699768,293764872,-895523800,47886,21652,0.162,3.1415925,0.3288,0.68619996,0.53999996,1.0699999,69,38,0.010000001,0.010000001,0.0,-0.0050000004,0.41955236,-3684,,0.0,-48,-27,3,-3,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172651475,1652271729799768,293764871,-895523800,47885,21651,0.18300001,3.1415925,0.3287,0.68619996,0.53999996,1.0699999,69,38,0.035,-0.027,0.023000002,0.042000003,0.41955236,-3972,,0.0,47,-9,4,-1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172755457,1652271729899768,293764871,-895523800,47879,21644,0.17300001,3.1415925,0.3288,0.6863,0.53999996,1.0699999,69,38,0.035,0.035,0.004,-0.024,0.41955236,-3663,,0.0,44,17,-5,-1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172855641,1652271729999768,293764872,-895523800,47885,21650,0.20500001,3.1415925,0.3288,0.6863,0.53999996,1.0699999,69,38,0.008,0.006,0.0050000004,-0.057000004,0.41955236,-4421,,0.0,-36,29,-5,0,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
172947514,1652271730099767,293764872,-895523800,47887,21653,0.13800001,3.1415925,0.3288,0.6863,0.53999996,1.0699999,69,38,0.019000001,0.013,0.014,0.002,0.41955236,-3901,,0.0,-27,48,4,-2,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173051453,1652271730199767,293764872,-895523799,47886,21652,0.177,3.1415925,0.3287,0.6863,0.53999996,1.0699999,69,38,0.024,0.004,0.024,-0.029000001,0.41955236,-3591,,0.0,-22,-22,3,-3,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173147718,1652271730299767,293764872,-895523799,47884,21649,0.19900002,3.1415925,0.3287,0.6864,0.53999996,1.0699999,69,38,0.022000002,0.022000002,0.002,-0.046000004,0.41955236,-219,,0.0,-14,2,0,4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173251519,1652271730399767,293764872,-895523799,47883,21649,0.148,3.101578,0.3287,0.68649995,0.53999996,1.0699999,69,38,0.040000003,0.040000003,-0.0050000004,0.001,0.41955236,-3752,,0.0,16,8,4,-1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173351480,1652271730499767,293764872,-895523799,47876,21641,0.155,3.1415925,0.3287,0.68659997,0.53999996,1.0699999,69,38,0.026,-0.024,0.008,-0.012,0.41955236,-3962,,0.0,18,22,-2,2,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173451452,1652271730599767,293764872,-895523799,47879,21644,0.20600002,3.1415925,0.3287,0.6867,0.53999996,1.0699999,69,38,0.014,0.013,0.0050000004,-0.071,0.41955236,-3721,,0.0,14,39,-4,0,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173547513,1652271730699767,293764872,-895523798,47878,21643,0.15100001,3.1415925,0.3287,0.6868,0.53999996,1.0699999,69,38,0.013,0.013,0.002,0.001,0.41955236,-31,,0.0,28,-47,-4,0,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173652668,1652271730799767,293764872,-895523798,47878,21644,0.17400001,3.1415925,0.3287,0.68689996,0.53999996,1.0699999,69,38,0.031000001,0.027,-0.014,-0.025,0.41955236,-4008,,0.0,50,-43,4,-1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173745456,1652271730899767,293764873,-895523798,47876,21642,0.19600001,3.1415925,0.3287,0.68689996,0.53999996,1.0699999,69,39,0.028,0.017,0.022000002,-0.056,0.41955236,-3967,,0.0,-31,-26,4,-2,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173857478,1652271730999768,293764873,-895523798,47879,21645,0.17300001,3.1415925,0.3287,0.687,0.53999996,1.0699999,69,39,0.026,-0.022000002,-0.013,-0.022000002,0.41955236,-3846,,0.0,-30,-12,1,-5,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
173949628,1652271731099767,293764873,-895523798,47871,21637,0.136,3.1415925,0.3287,0.6871,0.53999996,1.0699999,69,39,0.030000001,0.007,0.029000001,-0.009000001,0.41955236,-4593,,0.0,-39,11,2,-3,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174049503,1652271731199767,293764873,-895523798,47864,21630,0.18800001,3.1415925,0.3287,0.6872,0.53999996,1.0699999,69,39,0.024,0.024,-0.0050000004,-0.029000001,0.41955236,-4857,,0.0,-28,36,1,-4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174149607,1652271731299767,293764873,-895523797,47856,21622,0.19600001,3.1415925,0.3287,0.68729997,0.53999996,1.0699999,69,39,0.018000001,0.0050000004,0.017,0.041,0.41955236,-28,,0.0,-17,-45,1,-5,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174256730,1652271731399767,293764873,-895523797,47848,21613,0.157,3.1415925,0.3287,0.6874,0.53999996,1.0699999,69,39,0.020000001,-0.015000001,-0.012,-0.010000001,0.41955236,-7818,,0.0,-28,-31,-3,2,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174353474,1652271731499767,293764873,-895523797,47843,21608,0.16800001,3.1415925,0.3286,0.6874,0.53999996,1.0699999,69,39,0.003,-0.001,0.002,-0.008,0.41955236,-3998,,0.0,-40,-25,-1,3,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174456979,1652271731599767,293764873,-895523797,47841,21606,0.19600001,3.1415925,0.3286,0.6875,0.53999996,1.0699999,69,39,0.015000001,0.008,0.013,0.035,0.41955236,-4240,,0.0,-39,-10,-1,4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174553759,1652271731699767,293764873,-895523797,47844,21609,0.14,3.1415925,0.3287,0.68759996,0.53999996,1.0699999,69,39,0.021000002,0.009000001,-0.019000001,0.009000001,0.41955236,-28,,0.0,-21,-2,-2,2,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174645488,1652271731799767,293764873,-895523797,47831,21596,0.15100001,3.1415925,0.3287,0.6877,0.53999996,1.0699999,69,39,0.037,-0.031000001,0.020000001,0.014,0.41955236,-3655,,0.0,-39,12,-2,2,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174754535,1652271731899767,293764873,-895523797,47824,21590,0.186,3.1415925,0.3287,0.6878,0.53999996,1.0699999,69,40,0.013,0.011000001,0.007,-0.015000001,0.41955236,-4059,,0.0,-49,37,4,-2,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174866280,1652271731999768,293764872,-895523797,47819,21584,0.20400001,3.1415925,0.3287,0.6879,0.53999996,1.0699999,69,40,0.019000001,-0.016,-0.009000001,0.062000003,0.41955236,-4668,,0.0,50,44,-3,1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
174957480,1652271732099767,293764872,-895523796,47807,21573,0.19100001,3.1415925,0.3287,0.68799996,0.53999996,1.0699999,69,40,0.026,-0.009000001,0.024,0.044000003,0.41955236,-3845,,0.0,37,-38,4,-1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175054459,1652271732199767,293764872,-895523796,47803,21568,0.20600002,3.1415925,0.3287,0.6881,0.53999996,1.0699999,69,40,0.009000001,-0.008,0.004,0.044000003,0.41955236,-3734,,0.0,33,-18,-2,3,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175154470,1652271732299767,293764872,-895523796,47789,21555,0.194,3.1415925,0.3287,0.6882,0.53999996,1.0699999,69,40,0.014,-0.001,0.014,-0.030000001,0.41955236,-3926,,0.0,27,0,5,-1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175254465,1652271732399767,293764872,-895523796,47784,21550,0.172,2.6105795,0.3287,0.68829995,0.53999996,1.0699999,69,40,0.047000002,-0.047000002,-0.001,0.030000001,0.41955236,-3868,,0.0,9,9,5,-1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175349512,1652271732499767,293764872,-895523796,47770,21535,0.19700001,2.744766,0.3287,0.6884,0.53999996,1.0699999,69,40,0.049000002,-0.043,0.025,0.093,0.41955236,-3952,,0.0,-30,27,-4,0,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175450191,1652271732599767,293764872,-895523796,47765,21531,0.201,3.1415925,0.3287,0.6885,0.53999996,1.0699999,69,40,0.011000001,-0.011000001,0.0,0.024,0.41955236,-225,,0.0,-45,40,2,-4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175546515,1652271732699767,293764871,-895523796,47748,21513,0.15300001,1.5710549,0.3287,0.6886,0.53999996,1.0699999,69,40,0.078,-0.076000005,-0.020000001,0.010000001,0.41955236,-4033,,0.0,8,40,-4,1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175650471,1652271732799767,293764871,-895523796,47749,21515,0.16600001,3.1415925,0.3287,0.6888,0.53999996,1.0699999,69,40,0.012,-0.011000001,0.003,0.006,0.41955236,-3954,,0.0,-25,31,4,-1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175754480,1652271732899767,293764870,-895523796,47742,21507,0.148,2.9901268,0.3287,0.689,0.53999996,1.0699999,69,39,0.043,-0.041,0.012,0.002,0.41955236,-3669,,0.0,48,43,0,4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175863001,1652271732999768,293764870,-895523795,47733,21499,0.164,2.3022273,0.3288,0.68909997,0.53999996,1.0699999,69,39,0.054,-0.054,-0.007,0.011000001,0.41955236,-4845,,0.0,1,-50,1,-4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
175951999,1652271733099767,293764870,-895523795,47722,21488,0.172,3.1415925,0.32889998,0.6892,0.53999996,1.0699999,69,39,0.031000001,-0.029000001,0.010000001,0.016,0.41955236,-4492,,0.0,-42,-41,4,-1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176051490,1652271733199767,293764869,-895523795,47714,21480,0.18,3.1415925,0.32889998,0.68939996,0.53999996,1.0699999,69,39,0.038000003,-0.021000002,-0.031000001,0.038000003,0.41955236,-3986,,0.0,33,-47,1,-5,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176151614,1652271733299767,293764869,-895523796,47703,21469,0.172,2.529537,0.329,0.6895,0.53999996,1.0699999,69,39,0.049000002,-0.048,-0.008,0.021000002,0.41955236,-237,,0.0,-4,39,1,-5,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176251485,1652271733399767,293764869,-895523796,47690,21455,0.20600002,3.1415925,0.32909998,0.6896,0.53999996,1.0699999,69,39,0.036000002,-0.035,0.006,0.097,0.41955236,-3684,,0.0,-43,43,0,4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176351253,1652271733499767,293764868,-895523796,47686,21451,0.147,3.1415925,0.3292,0.6897,0.53999996,1.0699999,69,39,0.035,-0.018000001,-0.030000001,-0.014,0.41955236,-27,,0.0,38,38,0,4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176443857,1652271733599767,293764868,-895523796,47677,21442,0.16000001,3.1415925,0.3292,0.68979996,0.53999996,1.0699999,69,39,0.028,-0.008,-0.027,0.020000001,0.41955236,-4306,,0.0,22,17,-4,0,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176547526,1652271733699767,293764868,-895523796,47665,21431,0.148,2.459862,0.3293,0.6899,0.53999996,1.0699999,69,39,0.055000003,-0.043,-0.033,0.006,0.41955236,-4035,,0.0,-8,-6,2,-4,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176652516,1652271733799767,293764868,-895523796,47655,21420,0.156,3.1415925,0.3293,0.69009995,0.53999996,1.0699999,69,39,0.029000001,-0.028,-0.0050000004,0.002,0.41955236,-3952,,0.0,-45,-17,-4,0,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176751748,1652271733899767,293764867,-895523796,47651,21416,0.15400001,3.1415925,0.3294,0.69009995,0.53999996,1.0699999,69,43,0.030000001,-0.010000001,-0.029000001,0.017,0.41955236,-4241,,0.0,42,-26,-5,-1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176860533,1652271733999768,293764867,-895523796,47645,21411,0.18,3.1415925,0.3294,0.6902,0.53999996,1.0699999,69,43,0.013,0.010000001,-0.009000001,-0.013,0.41955236,-3645,,0.0,45,-36,1,-5,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
176957461,1652271734099767,293764867,-895523796,47633,21399,0.15100001,3.1415925,0.3295,0.6903,0.53999996,1.0699999,69,43,0.037,-0.035,0.010000001,-0.004,0.41955236,-3757,,0.0,26,-27,3,-3,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
177049494,1652271734199767,293764867,-895523796,47625,21391,0.136,3.1415925,0.3295,0.6904,0.53999996,1.0699999,69,43,0.035,0.020000001,-0.029000001,0.001,0.41955236,-3868,,0.0,21,-34,3,-3,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
177148555,1652271734299767,293764867,-895523797,47623,21389,0.192,3.1415925,0.3295,0.69049996,0.53999996,1.0699999,69,43,0.010000001,-0.0050000004,-0.009000001,-0.019000001,0.41955236,-3748,,0.0,30,50,5,-1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
177252612,1652271734399767,293764867,-895523796,47624,21389,0.17500001,3.1415925,0.3295,0.69049996,0.53999996,1.0699999,69,43,0.025,-0.024,0.007,-0.024,0.41955236,-3562,,0.0,26,-43,-3,1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
177345607,1652271734499767,293764867,-895523796,47620,21385,0.18,3.1415925,0.3296,0.6906,0.53999996,1.0699999,69,43,0.036000002,0.027,0.024,0.043,0.41955236,-4098,,0.0,38,-21,-3,1,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
177449489,1652271734599767,293764868,-895523796,47611,21377,0.187,3.1415925,0.3297,0.6906,0.53999996,1.0699999,69,43,0.013,-0.009000001,-0.009000001,0.015000001,0.41955236,-3916,,0.0,-48,-5,4,-2,4,1,28,3,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
