timestamp,noutputs,output0,output1,output2,output3,output4,output5,output6,output7,output8,output9,output10,output11,output12,output13,output14,output15,basestation,flight_number
62665911,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
62778246,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
62862136,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
62973890,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
63085858,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
63166955,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
63278690,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
63390996,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
63482797,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
63594952,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
63682944,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
63791014,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
63902922,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
63998958,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
64086963,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
64198941,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
64306934,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
64398978,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
64504284,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
64592273,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
64708177,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
64796508,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
64908308,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
64996552,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
65108314,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
65220227,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
65308284,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
65424532,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
65509821,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
65626174,8,1179.0,1179.0,1179.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
65714147,8,1174.0,1187.0,1176.0,1179.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
65825862,8,1547.0,1583.0,1564.0,1559.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
65909914,8,1625.0,1636.0,1607.0,1627.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
66022140,8,1697.0,1690.0,1691.0,1642.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
66133888,8,1720.0,1724.0,1711.0,1668.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
66221906,8,1747.0,1728.0,1706.0,1702.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
66333889,8,1711.0,1716.0,1695.0,1667.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
66437897,8,1682.0,1693.0,1642.0,1658.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
66519422,8,1698.0,1685.0,1646.0,1620.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
66647454,8,1665.0,1683.0,1643.0,1613.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
66739862,8,1679.0,1660.0,1600.0,1640.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
66847717,8,1646.0,1676.0,1602.0,1617.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
66939716,8,1637.0,1684.0,1620.0,1607.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
67051768,8,1673.0,1630.0,1607.0,1626.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
67143483,8,1656.0,1651.0,1607.0,1614.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
67255503,8,1653.0,1634.0,1615.0,1612.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
67343713,8,1643.0,1641.0,1617.0,1605.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
67451476,8,1652.0,1654.0,1608.0,1590.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
67553319,8,1646.0,1645.0,1613.0,1599.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
67657067,8,1645.0,1666.0,1605.0,1588.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
67749340,8,1633.0,1650.0,1610.0,1606.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
67865168,8,1641.0,1641.0,1606.0,1608.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
67961374,8,1655.0,1647.0,1614.0,1590.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
68057133,8,1642.0,1648.0,1607.0,1605.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
68165121,8,1656.0,1661.0,1597.0,1586.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
68273335,8,1642.0,1657.0,1609.0,1593.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
68365395,8,1655.0,1661.0,1603.0,1585.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
68478687,8,1649.0,1652.0,1614.0,1591.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
68566937,8,1633.0,1657.0,1614.0,1599.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
68678829,8,1653.0,1644.0,1604.0,1604.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
68770672,8,1660.0,1649.0,1615.0,1588.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
68878683,8,1658.0,1664.0,1605.0,1584.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
68986946,8,1656.0,1639.0,1606.0,1604.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
69070910,8,1651.0,1664.0,1607.0,1585.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
69187052,8,1657.0,1649.0,1611.0,1599.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
69295088,8,1632.0,1657.0,1621.0,1597.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
69390661,8,1653.0,1653.0,1617.0,1591.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
69500274,8,1648.0,1665.0,1609.0,1586.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
69588232,8,1643.0,1655.0,1610.0,1599.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
69700270,8,1652.0,1660.0,1621.0,1581.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
69788335,8,1644.0,1653.0,1608.0,1602.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
69900520,8,1656.0,1652.0,1619.0,1590.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
70008501,8,1644.0,1670.0,1604.0,1591.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
70100591,8,1643.0,1659.0,1625.0,1587.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
70196605,8,1632.0,1660.0,1618.0,1599.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
70316163,8,1647.0,1675.0,1618.0,1583.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
70420278,8,1635.0,1665.0,1625.0,1601.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
70505896,8,1651.0,1658.0,1619.0,1600.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
70609865,8,1648.0,1667.0,1629.0,1587.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
70725783,8,1646.0,1658.0,1620.0,1600.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
70813873,8,1659.0,1670.0,1618.0,1581.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
70925915,8,1644.0,1660.0,1617.0,1607.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
71013878,8,1649.0,1672.0,1607.0,1597.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
71125868,8,1650.0,1669.0,1615.0,1592.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
71213861,8,1644.0,1681.0,1613.0,1591.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
71322127,8,1660.0,1663.0,1620.0,1591.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
71429870,8,1662.0,1667.0,1612.0,1593.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
71539408,8,1660.0,1669.0,1625.0,1592.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
71631493,8,1659.0,1670.0,1618.0,1596.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
71719736,8,1659.0,1676.0,1613.0,1597.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
71831485,8,1660.0,1665.0,1620.0,1602.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
71943753,8,1652.0,1659.0,1621.0,1612.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
72035497,8,1645.0,1669.0,1625.0,1610.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
72143489,8,1652.0,1673.0,1620.0,1606.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
72231533,8,1650.0,1661.0,1623.0,1616.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
72343741,8,1648.0,1687.0,1616.0,1600.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
72451529,8,1668.0,1672.0,1623.0,1591.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
72540983,8,1661.0,1676.0,1625.0,1593.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
